Lmod has detected the following error: The following module(s) could not be
loaded: "openmpi/4.0.3"

Please check the spelling or version number. Also try "module spider ..."

It is also possible that the module is not available for this node type.
See https://docs.icer.msu.edu/available_software/overview/ for details. 


Compiling reverseGOL-mpi.c...
Running MPI program with 4 tasks...
Worker 3: Generation 652 with best=0 fitness=0
Worker 2: Generation 652 with best=0 fitness=0
Worker 1: Generation 653 with best=0 fitness=0
Worker 0: Generation 653 with best=0 fitness=0
Worker 3: Generation 653 with best=0 fitness=0
Worker 2: Generation 653 with best=0 fitness=0
Worker 1: Generation 654 with best=0 fitness=0
Worker 0: Generation 654 with best=0 fitness=0
Worker 2: Generation 654 with best=0 fitness=0
Worker 3: Generation 654 with best=0 fitness=0
Worker 1: Generation 655 with best=0 fitness=0
Worker 0: Generation 655 with best=0 fitness=0
Worker 3: Generation 655 with best=0 fitness=0
Worker 2: Generation 655 with best=0 fitness=0
Worker 1: Generation 656 with best=0 fitness=0
Worker 0: Generation 656 with best=0 fitness=0
Worker 2: Generation 656 with best=0 fitness=0
Worker 3: Generation 656 with best=0 fitness=0
Worker 1: Generation 657 with best=0 fitness=0
Worker 0: Generation 657 with best=0 fitness=0
Worker 3: Generation 657 with best=0 fitness=0
Worker 2: Generation 657 with best=0 fitness=0
Worker 1: Generation 658 with best=0 fitness=0
Worker 0: Generation 658 with best=0 fitness=0
Worker 3: Generation 658 with best=0 fitness=0
Worker 2: Generation 658 with best=0 fitness=0
Worker 1: Generation 659 with best=0 fitness=0
Worker 0: Generation 659 with best=0 fitness=0
Worker 2: Generation 659 with best=0 fitness=0
Worker 3: Generation 659 with best=0 fitness=0
Worker 1: Generation 660 with best=0 fitness=0
Worker 0: Generation 660 with best=0 fitness=0
Worker 3: Generation 660 with best=0 fitness=0
Worker 2: Generation 660 with best=0 fitness=0
Worker 1: Generation 661 with best=0 fitness=0
Worker 0: Generation 661 with best=0 fitness=0
Worker 3: Generation 661 with best=0 fitness=0
Worker 2: Generation 661 with best=0 fitness=0
Worker 1: Generation 662 with best=0 fitness=0
Worker 0: Generation 662 with best=0 fitness=0
Worker 3: Generation 662 with best=0 fitness=0
Worker 2: Generation 662 with best=0 fitness=0
Worker 1: Generation 663 with best=0 fitness=0
Worker 0: Generation 663 with best=0 fitness=0
Worker 3: Generation 663 with best=0 fitness=0
Worker 2: Generation 663 with best=0 fitness=0
Worker 1: Generation 664 with best=0 fitness=0
Worker 0: Generation 664 with best=0 fitness=0
Worker 2: Generation 664 with best=0 fitness=0
Worker 3: Generation 664 with best=0 fitness=0
Worker 1: Generation 665 with best=0 fitness=0
Worker 0: Generation 665 with best=0 fitness=0
Worker 3: Generation 665 with best=0 fitness=0
Worker 2: Generation 665 with best=0 fitness=0
Worker 1: Generation 666 with best=0 fitness=0
Worker 0: Generation 666 with best=0 fitness=0
Worker 3: Generation 666 with best=0 fitness=0
Worker 2: Generation 666 with best=0 fitness=0
Worker 1: Generation 667 with best=0 fitness=0
Worker 0: Generation 667 with best=0 fitness=0
Worker 3: Generation 667 with best=0 fitness=0
Worker 2: Generation 667 with best=0 fitness=0
Worker 1: Generation 668 with best=0 fitness=0
Worker 0: Generation 668 with best=0 fitness=0
Worker 3: Generation 668 with best=0 fitness=0
Worker 2: Generation 668 with best=0 fitness=0
Worker 1: Generation 669 with best=0 fitness=0
Worker 0: Generation 669 with best=0 fitness=0
Worker 2: Generation 669 with best=0 fitness=0
Worker 3: Generation 669 with best=0 fitness=0
Worker 1: Generation 670 with best=0 fitness=0
Worker 0: Generation 670 with best=0 fitness=0
Worker 3: Generation 670 with best=0 fitness=0
Worker 2: Generation 670 with best=0 fitness=0
Worker 1: Generation 671 with best=0 fitness=0
Worker 0: Generation 671 with best=0 fitness=0
Worker 3: Generation 671 with best=0 fitness=0
Worker 2: Generation 671 with best=0 fitness=0
Worker 1: Generation 672 with best=0 fitness=0
Worker 0: Generation 672 with best=0 fitness=0
Worker 3: Generation 672 with best=0 fitness=0
Worker 2: Generation 672 with best=0 fitness=0
Worker 1: Generation 673 with best=0 fitness=0
Worker 0: Generation 673 with best=0 fitness=0
Worker 3: Generation 673 with best=0 fitness=0
Worker 2: Generation 673 with best=0 fitness=0
Worker 1: Generation 674 with best=0 fitness=0
Worker 0: Generation 674 with best=0 fitness=0
Worker 2: Generation 674 with best=0 fitness=0
Worker 3: Generation 674 with best=0 fitness=0
Worker 1: Generation 675 with best=0 fitness=0
Worker 0: Generation 675 with best=0 fitness=0
Worker 3: Generation 675 with best=0 fitness=0
Worker 2: Generation 675 with best=0 fitness=0
Worker 1: Generation 676 with best=0 fitness=0
Worker 0: Generation 676 with best=0 fitness=0
Worker 2: Generation 676 with best=0 fitness=0
Worker 3: Generation 676 with best=0 fitness=0
Worker 1: Generation 677 with best=0 fitness=0
Worker 0: Generation 677 with best=0 fitness=0
Worker 2: Generation 677 with best=0 fitness=0
Worker 3: Generation 677 with best=0 fitness=0
Worker 1: Generation 678 with best=0 fitness=0
Worker 0: Generation 678 with best=0 fitness=0
Worker 3: Generation 678 with best=0 fitness=0
Worker 2: Generation 678 with best=0 fitness=0
Worker 1: Generation 679 with best=0 fitness=0
Worker 0: Generation 679 with best=0 fitness=0
Worker 3: Generation 679 with best=0 fitness=0
Worker 2: Generation 679 with best=0 fitness=0
Worker 1: Generation 680 with best=0 fitness=0
Worker 0: Generation 680 with best=0 fitness=0
Worker 2: Generation 680 with best=0 fitness=0
Worker 3: Generation 680 with best=0 fitness=0
Worker 1: Generation 681 with best=0 fitness=0
Worker 0: Generation 681 with best=0 fitness=0
Worker 3: Generation 681 with best=0 fitness=0
Worker 2: Generation 681 with best=0 fitness=0
Worker 1: Generation 682 with best=0 fitness=0
Worker 0: Generation 682 with best=0 fitness=0
Worker 2: Generation 682 with best=0 fitness=0
Worker 3: Generation 682 with best=0 fitness=0
Worker 1: Generation 683 with best=0 fitness=0
Worker 0: Generation 683 with best=0 fitness=0
Worker 2: Generation 683 with best=0 fitness=0
Worker 3: Generation 683 with best=0 fitness=0
Worker 1: Generation 684 with best=0 fitness=0
Worker 0: Generation 684 with best=0 fitness=0
Worker 3: Generation 684 with best=0 fitness=0
Worker 2: Generation 684 with best=0 fitness=0
Worker 1: Generation 685 with best=0 fitness=0
Worker 0: Generation 685 with best=0 fitness=0
Worker 2: Generation 685 with best=0 fitness=0
Worker 3: Generation 685 with best=0 fitness=0
Worker 1: Generation 686 with best=0 fitness=0
Worker 0: Generation 686 with best=0 fitness=0
Worker 3: Generation 686 with best=0 fitness=0
Worker 2: Generation 686 with best=0 fitness=0
Worker 1: Generation 687 with best=0 fitness=0
Worker 0: Generation 687 with best=0 fitness=0
Worker 2: Generation 687 with best=0 fitness=0
Worker 3: Generation 687 with best=0 fitness=0
Worker 1: Generation 688 with best=0 fitness=0
Worker 0: Generation 688 with best=0 fitness=0
Worker 3: Generation 688 with best=0 fitness=0
Worker 2: Generation 688 with best=0 fitness=0
Worker 1: Generation 689 with best=0 fitness=0
Worker 0: Generation 689 with best=0 fitness=0
Worker 3: Generation 689 with best=0 fitness=0
Worker 2: Generation 689 with best=0 fitness=0
Worker 1: Generation 690 with best=0 fitness=0
Worker 0: Generation 690 with best=0 fitness=0
Worker 2: Generation 690 with best=0 fitness=0
Worker 3: Generation 690 with best=0 fitness=0
Worker 1: Generation 691 with best=0 fitness=0
Worker 0: Generation 691 with best=0 fitness=0
Worker 2: Generation 691 with best=0 fitness=0
Worker 3: Generation 691 with best=0 fitness=0
Worker 1: Generation 692 with best=0 fitness=0
Worker 0: Generation 692 with best=0 fitness=0
Worker 3: Generation 692 with best=0 fitness=0
Worker 2: Generation 692 with best=0 fitness=0
Worker 1: Generation 693 with best=0 fitness=0
Worker 0: Generation 693 with best=0 fitness=0
Worker 3: Generation 693 with best=0 fitness=0
Worker 2: Generation 693 with best=0 fitness=0
Worker 1: Generation 694 with best=0 fitness=0
Worker 0: Generation 694 with best=0 fitness=0
Worker 2: Generation 694 with best=0 fitness=0
Worker 3: Generation 694 with best=0 fitness=0
Worker 1: Generation 695 with best=0 fitness=0
Worker 0: Generation 695 with best=0 fitness=0
Worker 2: Generation 695 with best=0 fitness=0
Worker 3: Generation 695 with best=0 fitness=0
Worker 1: Generation 696 with best=0 fitness=0
Worker 0: Generation 696 with best=0 fitness=0
Worker 3: Generation 696 with best=0 fitness=0
Worker 2: Generation 696 with best=0 fitness=0
Worker 1: Generation 697 with best=0 fitness=0
Worker 0: Generation 697 with best=0 fitness=0
Worker 2: Generation 697 with best=0 fitness=0
Worker 3: Generation 697 with best=0 fitness=0
Worker 1: Generation 698 with best=0 fitness=0
Worker 0: Generation 698 with best=0 fitness=0
Worker 3: Generation 698 with best=0 fitness=0
Worker 2: Generation 698 with best=0 fitness=0
Worker 1: Generation 699 with best=0 fitness=0
Worker 0: Generation 699 with best=0 fitness=0
Worker 3: Generation 699 with best=0 fitness=0
Worker 2: Generation 699 with best=0 fitness=0
Worker 1: Generation 700 with best=0 fitness=0
Worker 0: Generation 700 with best=0 fitness=0
Worker 3: Generation 700 with best=0 fitness=0
Worker 2: Generation 700 with best=0 fitness=0
Worker 1: Generation 701 with best=0 fitness=0
Worker 0: Generation 701 with best=0 fitness=0
Worker 2: Generation 701 with best=0 fitness=0
Worker 3: Generation 701 with best=0 fitness=0
Worker 1: Generation 702 with best=0 fitness=0
Worker 0: Generation 702 with best=0 fitness=0
Worker 2: Generation 702 with best=0 fitness=0
Worker 3: Generation 702 with best=0 fitness=0
Worker 1: Generation 703 with best=0 fitness=0
Worker 0: Generation 703 with best=0 fitness=0
Worker 3: Generation 703 with best=0 fitness=0
Worker 2: Generation 703 with best=0 fitness=0
Worker 1: Generation 704 with best=0 fitness=0
Worker 0: Generation 704 with best=0 fitness=0
Worker 3: Generation 704 with best=0 fitness=0
Worker 2: Generation 704 with best=0 fitness=0
Worker 1: Generation 705 with best=0 fitness=0
Worker 0: Generation 705 with best=0 fitness=0
Worker 2: Generation 705 with best=0 fitness=0
Worker 3: Generation 705 with best=0 fitness=0
Worker 1: Generation 706 with best=0 fitness=0
Worker 0: Generation 706 with best=0 fitness=0
Worker 3: Generation 706 with best=0 fitness=0
Worker 2: Generation 706 with best=0 fitness=0
Worker 1: Generation 707 with best=0 fitness=0
Worker 0: Generation 707 with best=0 fitness=0
Worker 2: Generation 707 with best=0 fitness=0
Worker 3: Generation 707 with best=0 fitness=0
Worker 1: Generation 708 with best=0 fitness=0
Worker 0: Generation 708 with best=0 fitness=0
Worker 2: Generation 708 with best=0 fitness=0
Worker 3: Generation 708 with best=0 fitness=0
Worker 1: Generation 709 with best=0 fitness=0
Worker 0: Generation 709 with best=0 fitness=0
Worker 3: Generation 709 with best=0 fitness=0
Worker 2: Generation 709 with best=0 fitness=0
Worker 1: Generation 710 with best=0 fitness=0
Worker 0: Generation 710 with best=0 fitness=0
Worker 2: Generation 710 with best=0 fitness=0
Worker 3: Generation 710 with best=0 fitness=0
Worker 1: Generation 711 with best=0 fitness=0
Worker 0: Generation 711 with best=0 fitness=0
Worker 3: Generation 711 with best=0 fitness=0
Worker 2: Generation 711 with best=0 fitness=0
Worker 1: Generation 712 with best=0 fitness=0
Worker 0: Generation 712 with best=0 fitness=0
Worker 3: Generation 712 with best=0 fitness=0
Worker 2: Generation 712 with best=0 fitness=0
Worker 1: Generation 713 with best=0 fitness=0
Worker 0: Generation 713 with best=0 fitness=0
Worker 2: Generation 713 with best=0 fitness=0
Worker 3: Generation 713 with best=0 fitness=0
Worker 1: Generation 714 with best=0 fitness=0
Worker 0: Generation 714 with best=0 fitness=0
Worker 2: Generation 714 with best=0 fitness=0
Worker 3: Generation 714 with best=0 fitness=0
Worker 1: Generation 715 with best=0 fitness=0
Worker 0: Generation 715 with best=0 fitness=0
Worker 3: Generation 715 with best=0 fitness=0
Worker 2: Generation 715 with best=0 fitness=0
Worker 1: Generation 716 with best=0 fitness=0
Worker 0: Generation 716 with best=0 fitness=0
Worker 3: Generation 716 with best=0 fitness=0
Worker 2: Generation 716 with best=0 fitness=0
Worker 1: Generation 717 with best=0 fitness=0
Worker 0: Generation 717 with best=0 fitness=0
Worker 3: Generation 717 with best=0 fitness=0
Worker 2: Generation 717 with best=0 fitness=0
Worker 1: Generation 718 with best=0 fitness=0
Worker 0: Generation 718 with best=0 fitness=0
Worker 3: Generation 718 with best=0 fitness=0
Worker 2: Generation 718 with best=0 fitness=0
Worker 1: Generation 719 with best=0 fitness=0
Worker 0: Generation 719 with best=0 fitness=0
Worker 2: Generation 719 with best=0 fitness=0
Worker 3: Generation 719 with best=0 fitness=0
Worker 1: Generation 720 with best=0 fitness=0
Worker 0: Generation 720 with best=0 fitness=0
Worker 2: Generation 720 with best=0 fitness=0
Worker 3: Generation 720 with best=0 fitness=0
Worker 1: Generation 721 with best=0 fitness=0
Worker 0: Generation 721 with best=0 fitness=0
Worker 3: Generation 721 with best=0 fitness=0
Worker 2: Generation 721 with best=0 fitness=0
Worker 1: Generation 722 with best=0 fitness=0
Worker 0: Generation 722 with best=0 fitness=0
Worker 2: Generation 722 with best=0 fitness=0
Worker 3: Generation 722 with best=0 fitness=0
Worker 1: Generation 723 with best=0 fitness=0
Worker 0: Generation 723 with best=0 fitness=0
Worker 3: Generation 723 with best=0 fitness=0
Worker 2: Generation 723 with best=0 fitness=0
Worker 1: Generation 724 with best=0 fitness=0
Worker 0: Generation 724 with best=0 fitness=0
Worker 3: Generation 724 with best=0 fitness=0
Worker 2: Generation 724 with best=0 fitness=0
Worker 1: Generation 725 with best=0 fitness=0
Worker 0: Generation 725 with best=0 fitness=0
Worker 3: Generation 725 with best=0 fitness=0
Worker 2: Generation 725 with best=0 fitness=0
Worker 1: Generation 726 with best=0 fitness=0
Worker 0: Generation 726 with best=0 fitness=0
Worker 2: Generation 726 with best=0 fitness=0
Worker 3: Generation 726 with best=0 fitness=0
Worker 1: Generation 727 with best=0 fitness=0
Worker 0: Generation 727 with best=0 fitness=0
Worker 2: Generation 727 with best=0 fitness=0
Worker 3: Generation 727 with best=0 fitness=0
Worker 1: Generation 728 with best=0 fitness=0
Worker 0: Generation 728 with best=0 fitness=0
Worker 3: Generation 728 with best=0 fitness=0
Worker 2: Generation 728 with best=0 fitness=0
Worker 1: Generation 729 with best=0 fitness=0
Worker 0: Generation 729 with best=0 fitness=0
Worker 2: Generation 729 with best=0 fitness=0
Worker 3: Generation 729 with best=0 fitness=0
Worker 1: Generation 730 with best=0 fitness=0
Worker 0: Generation 730 with best=0 fitness=0
Worker 2: Generation 730 with best=0 fitness=0
Worker 3: Generation 730 with best=0 fitness=0
Worker 1: Generation 731 with best=0 fitness=0
Worker 0: Generation 731 with best=0 fitness=0
Worker 2: Generation 731 with best=0 fitness=0
Worker 3: Generation 731 with best=0 fitness=0
Worker 1: Generation 732 with best=0 fitness=0
Worker 0: Generation 732 with best=0 fitness=0
Worker 3: Generation 732 with best=0 fitness=0
Worker 2: Generation 732 with best=0 fitness=0
Worker 1: Generation 733 with best=0 fitness=0
Worker 0: Generation 733 with best=0 fitness=0
Worker 3: Generation 733 with best=0 fitness=0
Worker 2: Generation 733 with best=0 fitness=0
Worker 1: Generation 734 with best=0 fitness=0
Worker 0: Generation 734 with best=0 fitness=0
Worker 3: Generation 734 with best=0 fitness=0
Worker 2: Generation 734 with best=0 fitness=0
Worker 1: Generation 735 with best=0 fitness=0
Worker 0: Generation 735 with best=0 fitness=0
Worker 2: Generation 735 with best=0 fitness=0
Worker 3: Generation 735 with best=0 fitness=0
Worker 1: Generation 736 with best=0 fitness=0
Worker 0: Generation 736 with best=0 fitness=0
Worker 3: Generation 736 with best=0 fitness=0
Worker 2: Generation 736 with best=0 fitness=0
Worker 1: Generation 737 with best=0 fitness=0
Worker 0: Generation 737 with best=0 fitness=0
Worker 3: Generation 737 with best=0 fitness=0
Worker 2: Generation 737 with best=0 fitness=0
Worker 1: Generation 738 with best=0 fitness=0
Worker 0: Generation 738 with best=0 fitness=0
Worker 2: Generation 738 with best=0 fitness=0
Worker 3: Generation 738 with best=0 fitness=0
Worker 1: Generation 739 with best=0 fitness=0
Worker 0: Generation 739 with best=0 fitness=0
Worker 2: Generation 739 with best=0 fitness=0
Worker 3: Generation 739 with best=0 fitness=0
Worker 1: Generation 740 with best=0 fitness=0
Worker 0: Generation 740 with best=0 fitness=0
Worker 3: Generation 740 with best=0 fitness=0
Worker 2: Generation 740 with best=0 fitness=0
Worker 1: Generation 741 with best=0 fitness=0
Worker 0: Generation 741 with best=0 fitness=0
